"","screen_name","user_id","status_id","created_at","text","Drought","...1","supplier_name","public_water_system_id","county","hydrologic_region","climate_zone","total_population_served","reference_2014_population","Water System Name","Water System Classification","Water System Ownership","Physical location City","Physical location Zip","Website URL","wdist_id","Website","District Governance Type(special district, for-profit, or city)","Old Twitter handle","Twitter handle"
"1854","LongBeachWater",16262993,1426120458,"3/31/09 18:41","@earlenergy LB has developed desal tech 20+% more energy efficient than traditional RO http://www.lbwater.org/desalination/desalination.html",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1855","LongBeachWater",16262993,21330866229,"1281978864","RT @LBAirport: Hang out on a taxiway, help the Special Olympics & pull a plane, this Saturday's (8/21/10) Plane Pull, http://tiny.cc/ad4z0.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1856","LongBeachWater",16262993,7734300278,"1/14/10 3:28","RT @ericspillman: @LongBeachWater Story on Long Beach Water Dept. vs. DWP on leaky pipes can be found at http://tinyurl.com/yetmc8x",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1857","LongBeachWater",16262993,4.11e+17,"1386714884","Other charities I support not only today, but year-round! @TeamNEGU @LongBeachWater @SURFAID. #GivingTuesday",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1858","LongBeachWater",16262993,5.28e+17,"1414828343","The glorious sound of rain! http://t.co/tOprZeXugK",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1859","LongBeachWater",16262993,6.05766e+17,"6/2/15 16:00","Long Beach broke another conservation record – last month’s water use was down 20% from May of 2014 &amp; 2013!",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1860","LongBeachWater",16262993,26383437530,"1286214505","today is a good day to put the top back on your convertible :)",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1861","LongBeachWater",16262993,5.58e+17,"1421798426","Remember, drought remains and LB is still under a Stage 1 Water Supply Shortage. Watering days are Mondays and Thursdays only! #SaveWaterLB",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1862","LongBeachWater",16262993,1662844282,"4/30/09 21:06","Hey SoCal, your sprinklers are connected to Lake Oroville...which is just 58% of NORMAL",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1863","LongBeachWater",16262993,1.37547e+18,"3/26/21 15:15","@steelheadcoffee offers delicious handcrafted coffee and tea, as well as freshly roasted beans from rotating coffee roasters. They’re serving up your daily cup of joe all while using water-efficient equipment. Stop by this #certifiedbluerestaurant for an afternoon pick me up! https://t.co/fUgE5agNQW",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1864","LongBeachWater",16262993,2.5e+17,"1348504718","Follow the adventures of Water Kid!!! http://t.co/p1MuhKOp",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1865","LongBeachWater",16262993,10380143195,"3/12/10 16:53","Hey #lbc #longbeach we are hosting a beach cleanup tomorrow 3/13, 9-12, meet at Bluff Park, Ocean and Coronado - would love to see you there",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1866","LongBeachWater",16262993,8.26903e+17,"2/1/17 21:18","Brr! We’re wrapping up warm today. Some hot tea will help! ❄️ #WaterWise #CurrentMood #CaliProblems https://t.co/S63QCDLGIS",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1867","LongBeachWater",16262993,1.27119e+18,"6/11/20 21:20","🚰 #DYK that our water is rigorously tested to make sure it meets + exceeds both state and federal standards? ✨

Learn more at https://t.co/6LI3hYXUfW. https://t.co/E8GRot8s5D",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1868","LongBeachWater",16262993,4300337751,"1253659237","anytime :) RT @WaterWatchers: Felling very gratuitous today.. Thanks @LongBeachWater! ;-)",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1869","LongBeachWater",16262993,1401609442,"3/27/09 15:46","Long Beach, CA mandatory prohibitions on certain outdoor uses of water http://www.lbwater.org/pdf/conservation/wateruseprohib.pdf",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1870","LongBeachWater",16262993,1649761428,"4/29/09 15:33","@sweetcherrypop 250,000 to 500,000 worldwide",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1871","LongBeachWater",16262993,8209575287,"1/25/10 22:24","Wow, it takes 1,500 gallons of water to process one barrel of beer!!",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1872","LongBeachWater",16262993,1.47445e+18,"12/24/21 18:28","Thank you to our amazing LBWD employees who participated in the 29th Spark of Love Toy Drive! Through the generosity of businesses and residents, this program provides gifts to kids throughout Long Beach who would have otherwise gone without. Learn more: https://t.co/RB2NocS02K https://t.co/ngtnhWDE8X",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1873","LongBeachWater",16262993,1.14e+17,"1315935375","Water district taps Google for good coverage http://t.co/VweuLgv",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1874","LongBeachWater",16262993,4.62862e+16,"3/11/11 19:07","tomorrow is our beach cleanup #LBC ocean and coronado @9 am...will you join us?",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1875","LongBeachWater",16262993,9.76e+17,"1521572490","HELLO SPRING!! #FirstDayOfSpring #LiveH2OLB https://t.co/tIteaLu0do",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1876","LongBeachWater",16262993,9.43e+17,"1513625479","Happy Monday! Here's a fresh selection of #ShowerSongs! #MervynMusicMondays https://t.co/LpXnzeTNqB",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1877","LongBeachWater",16262993,4873106839,"1255558300","@562citylife ahhh got it! no doubt i should be there",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1878","LongBeachWater",16262993,1.49146e+18,"2/9/22 17:12","This #BlackHistoryMonth, we honor Black civic leaders like LBWD Commissioner Naomi Rainey: award-winning educator, philanthropist, entrepreneur, civil rights activist &amp; president of @NAACP's LB Branch since 2000. We thank her for her decades of tireless service to our community. https://t.co/QTSQD3I7Yz",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1879","LongBeachWater",16262993,1.58e+18,"1664817664","Most of us don’t spend much time thinking about the sewer – and that’s exactly how we want it to be!

But the sewers are only out of sight, out of mind because of the diligent work of our dedicated field crews.

Great work Adam! https://t.co/FbRbjf59En",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1880","LongBeachWater",16262993,1278992353,"1236182200","We're getting rain, Long Beach!  Take advantage.  Shut off your sprinklers through the weekend!  Pls R/T Thks!",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1881","LongBeachWater",16262993,1.13164e+18,"5/23/19 19:00","Hey, Long Beach! Remember we have a new watering schedule. The schedule is Tuesdays, Thursdays and Saturdays before 9 a.m. or after 4 p.m. Water a third day only if you need it!  #YourWaterYourFuture #LiveH2OLB https://t.co/fiLIwJ0qdb",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1882","LongBeachWater",16262993,2782395563,"1248286912","RT @VisitLongBeach: Beautiful images for our new restaurant/ renovated Hotel here in Long Beach.  http://ow.ly/hPIN",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1883","LongBeachWater",16262993,2.77e+17,"1354896713","Are your outside holidays lights up yet? When you do, take a min to check your sprinklers to make sure they are running properly.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1884","LongBeachWater",16262993,1.01029e+18,"6/22/18 22:15","Jumping into the weekend like... #FridayFeeling https://t.co/OFc7ATaesS",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1885","LongBeachWater",16262993,17975928823,"1278532801","Thank you! RT: @FashionistaMMC: Can I tell you how much I LOVE the Long Beach, CA airport?!?! So easy breezy. And I am in a lot of airports.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1886","LongBeachWater",16262993,7.31e+17,"1463072659","Not sure about going “drought tolerant”?Come talk to residents who have done so @ this yr’s free L2G tour. Register: https://t.co/cPS6ocgIsx",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1887","LongBeachWater",16262993,1.36e+18,"1613324222","Happy Valentine's Day Long Beach! 💕
 
Show some love to your sewage pipes today by keeping them clear of items like wipes, cotton pads, feminine products, pills or other trash.  

#ValentinesDay2021 #SewerSunday https://t.co/AdibvRqFUN",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1888","LongBeachWater",16262993,1.11e+18,"1552598873","What's easier to remember? 

3.14159265359 or turning off the faucet when brushing your teeth?

#PiDay #LiveH2OLB https://t.co/0Nhmey4IH0",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1889","LongBeachWater",16262993,1100553453,"1231283071","Water Rap...you betta recognize!  http://tinyurl.com/7zu8a7",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1890","LongBeachWater",16262993,26467256282,"1286293059","did we mention that the new rates went into affect this past week? Water rates remained the same, sewer rates up just a bit.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1891","LongBeachWater",16262993,1992972200,"6/1/09 16:37","@russturley Tip #3:  Only irrigate your landscape early morning or late evening, never between 9am and 4pm.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1892","LongBeachWater",16262993,8.1355e+17,"12/27/16 1:00","When you realize it’s almost 2017... Water your resolutions? #SeeWhatWeDidThere https://t.co/wjabho6WdV",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1893","LongBeachWater",16262993,1.35234e+18,"1/21/21 19:23","@CubbyFitz Hi @CubbyFitz, sorry about your water service interruption. Could you PM us with your address so we can look into what happened?",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1894","LongBeachWater",16262993,8817147394,"2/8/10 17:23","How cool was it too see the mountains so clearly yesterday :)",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1895","LongBeachWater",16262993,5780184970,"1258415760","Pick up your tickets for Long Beach Water Rocks Festival & Concert Saturday at Wilson High 10-4 - $7 at Wilson High or LB Water Dept.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1896","LongBeachWater",16262993,4.41973e+17,"3/7/14 16:24","Our Water Ambassadors will be out there!!!!... http://t.co/O0pYq3wW3y",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1897","LongBeachWater",16262993,1159592193,"1233261287","Water supply related job loses:  40,000 http://tinyurl.com/ddpc23",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1898","LongBeachWater",16262993,12597728600,"4/21/10 21:04","Twitter needs a Reply All.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1899","LongBeachWater",16262993,1051835158,"1229022783","What's up, Surfer 15?!  Welcome to our Twitter page.  Thanks for your support!  Also visit us on Facebook, MySpace and www.lbwater.org!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1900","LongBeachWater",16262993,1338036771,"1237232277","@thegoodhuman yes, reduce first.  But, reliable supplies will be needed.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1901","LongBeachWater",16262993,1.39e+17,"1321903005","@MonitorMadness Thanks!!!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1902","LongBeachWater",16262993,1.4e+18,"1621640943","At European-style tavern and #CertifiedBlueRestaurant @thesociallistlb, the bread is fresh baked and the produce is locally sourced. #EatLBCertifiedBlue and join them for brunch, lunch or dinner!

📷: @thesociallistlb 
#thesociallistlb #FeatureFriday https://t.co/B92fRrgzYL",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1903","LongBeachWater",16262993,5.05e+17,"1409335542","I posted 11 photos on Facebook in the album ""4415 Montair"" http://t.co/tuAGc6t9KO",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1904","LongBeachWater",16262993,1586213380,"1240419546","15 Future Wonders of Green Technology http://tinyurl.com/6ng8mn",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1905","LongBeachWater",16262993,1.4e+18,"1622059083","A plastic water bottle requires three times as much water to make as it holds. Fill up your reusable bottle instead knowing we provide safe, reliable drinking water right to your tap. #TrustYourTap #WaterHackWednesday https://t.co/1nGrg5Dctj",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1906","LongBeachWater",16262993,1.32733e+18,"11/13/20 19:07","Got (spoiled) milk? 

Fats, oils &amp; grease should never go down the drain - including milk and dairy products. Throw them in the trash instead! #FOGFriday

Be sure to recycle the milk container and visit @LBRecycles for more recycling tips! https://t.co/2UAs2LFdrj",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1907","LongBeachWater",16262993,1.51e+18,"1648685174","If we do need to contact you about your bill, we’ll send you an automated voice message asking you to give us a call back so we can work together to help you pay off your balance.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1908","LongBeachWater",16262993,4.46662e+17,"3/20/14 14:56","“@Omarmasry: @LongBeachWater how about demo Ca-friendly gardens in neighborhoods? We have 1000+ yards all over! http://t.co/MwCOsaYAWI",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1909","LongBeachWater",16262993,7.87e+17,"1476401124","Take advantage of the #L2G incentive &amp; learn how you can start your new climate appropriate landscape @ https://t.co/nAWgPgat9l #SaveWaterLB https://t.co/G7KFcgGb0c",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1910","LongBeachWater",16262993,6.58722e+17,"10/26/15 19:06","Irises,Lilies,Jasmine,Coral Bells &amp; Lion’s Tail… they’re not perfumes but flowers that grow in semi-arid conditions https://t.co/QQVMBDxIZp",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1911","LongBeachWater",16262993,2741585699,"1248109158","The LBWD puts a newsletter out with its utility bill - it's called the 90h20.  Have you seen it? Have an idea for what you'd like to see?",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1912","LongBeachWater",16262993,12714171521,"4/23/10 17:18","LongBeachCity
  
RT @LongBeachCity @enyimage *remove your grass...? &gt; the applications are closed for this round..stay tuned for more info",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1913","LongBeachWater",16262993,1349872487,"3/18/09 18:47","State Water Official:  ""one wet month can not overcome back to back dry years in 2007 and 2008, so we are still in a drought.”",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1914","LongBeachWater",16262993,21085793097,"1281724038","@belovedsabrina  Ocean and Coronado - Bluff Park :)",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1915","LongBeachWater",16262993,8.18e+17,"1483804806","It’s #EasierThanYouThink. Turn them off during the wet season! https://t.co/QNusezIz43",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1916","LongBeachWater",16262993,1.17763e+18,"9/27/19 16:58","Are you ready for the next emergency? Learn how to get prepared at the annual @READYLBC event tomorrow on the @csulb campus at the Walter Pyramid. We'll be there with our Quench Buggy, so BYOBottle to fill up and stay hydrated!
More info here: https://t.co/dsrAfOtUQY https://t.co/AYNfeySdG0",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1917","LongBeachWater",16262993,9.4179e+17,"12/15/17 22:01","IT'S FRIDAY! #FridayFeeling https://t.co/F57GspmSHM",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1918","LongBeachWater",16262993,1.23462e+18,"3/2/20 23:27","Make a beautiful investment in your home, the water-wise way. 
Apply for our Lawn-to-Garden (L2G) incentive program, which now includes backyards!
Visit https://t.co/wfrpdoOJgS https://t.co/e5Szcpg4RV",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1919","LongBeachWater",16262993,8247284039,"1/26/10 19:29","@Togishi lol that is one way to look at it!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1920","LongBeachWater",16262993,3690378261,"9/1/09 15:32","@theprimespotcom ahhh cool - thanks - you and your flip?",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1921","LongBeachWater",16262993,5.16762e+17,"9/30/14 1:30","http://t.co/DjzfCHFRIL http://t.co/Mo9fkUxf4Z",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1922","LongBeachWater",16262993,8547769196,"2/2/10 16:08","Yippee the rain is coming, the rain is coming!",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1923","LongBeachWater",16262993,5431409757,"1257371424","Per capita water use in Long Beach drops from 129 gallons to under 103 gallons; Oct water use 17.1% below average, another record low",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1924","LongBeachWater",16262993,6.67e+17,"1447802356","We want you to share w/us your drought tolerant garden DIY proj’s on FB &amp; IG.Come show,tell &amp; see what others post https://t.co/CYaVK71O9o",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1925","LongBeachWater",16262993,1.50124e+18,"3/8/22 16:55","This #InternationalWomensDay, we’re highlighting the work of our Manager of Information Services, Paula, who leads a team responsible for network and server management, cybersecurity, and more. Join us in celebrating all the incredible women who are a part of @LongBeachWater! https://t.co/Qnct3sUpLm",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1926","LongBeachWater",16262993,3.28898e+17,"4/29/13 15:44","We made the top five http://t.co/Co5j44B7JQ",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1927","LongBeachWater",16262993,1.33e+18,"1605806407","Today is World Toilet Day! This day is about tackling the global sanitation crisis. 🚽 Toilets are an important way to protect people and the environment from disease, but 4.2 billion people live without safely managed sanitation. Learn more at https://t.co/AGljhH3Dab https://t.co/f8ezvTr28Q",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1928","LongBeachWater",16262993,2180012047,"1245084812","R/T @melissakeyes: Hey tweeps @Longbeachwater is hosting its quarterly beach cleanup on 6/20 @ 9 Bluff Park....",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
