"","screen_name","user_id","status_id","created_at","text","Drought","...1","supplier_name","public_water_system_id","county","hydrologic_region","climate_zone","total_population_served","reference_2014_population","Water System Name","Water System Classification","Water System Ownership","Physical location City","Physical location Zip","Website URL","wdist_id","Website","District Governance Type(special district, for-profit, or city)","Old Twitter handle","Twitter handle"
"1063","LongBeachWater",16262993,2078554314,"1244482128","Invest in Ocean Wave energy http://bit.ly/GhUFG",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1064","LongBeachWater",16262993,8527657035,"2/2/10 3:41","@missnikol  lol well if you did, watching that film would take care of it!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1065","LongBeachWater",16262993,1.17515e+18,"9/20/19 21:09","@LBCityLibrary https://t.co/NNL7dqB33q",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1066","LongBeachWater",16262993,9.61e+17,"1517857271","Like a rhinestone cowboy...#MervynsMusicMondays #LiveH2OLB https://t.co/NXbjfKwM9Z",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1067","LongBeachWater",16262993,1.47626e+18,"12/29/21 18:45","Are you planning your New Year’s resolutions? Consider reducing your water use by just a gallon or more each day. Plan ahead by signing up for your WaterSmart Customer Portal to see how you can save water and money in the new year. #LiveH2OLB https://t.co/I4QbgXb4gd https://t.co/mfdwUxXkIo",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1068","LongBeachWater",16262993,4471004469,"9/29/09 14:27","Awesome Job!!!! RT @562citylife: RT @WaterWatchers: @LongBeachWater Thought you may appreciate.. Pics from Bluff Park Beach Cleanup Sat. ...",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1069","LongBeachWater",16262993,6.84472e+16,"5/11/11 22:47","So Solar Cup is this weekend... Do you know what Solar Cup is?  Are you going? Go LONG BEACH POLY #solarcup #longbeachpoly",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1070","LongBeachWater",16262993,21004509196,"1281646322","@belovedsabrina :) thanks for playing along!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1071","LongBeachWater",16262993,5.27e+17,"1414519285","Drought-tolerant landscaping not only conserves water, but it looks great too!  If you're interested in... http://t.co/oMWZrS6gjn",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1072","LongBeachWater",16262993,12715346568,"4/23/10 17:41","@1LongBeachCA LOL RETRO ROW...now THAT'S clever....",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1073","LongBeachWater",16262993,14913839372,"5/28/10 15:34","So, have you heard that your water rates are NOT going up? http://bit.ly/9zHOlM",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1074","LongBeachWater",16262993,4.49e+17,"1395943034","#TeamMervyn has been putting in work on the hardwood during the Water Conservation Tourney, while demonstrating... http://t.co/tjqoGE81ul",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1075","LongBeachWater",16262993,9.61315e+17,"2/7/18 19:05","Did you know that water used to make veggies, potatoes and pasta can be used in soups and stews for added nutrients?! That's what we call a SOUP-er #WaterHack 😜 #LiveH2OLB https://t.co/zZWP6ISNQn",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1076","LongBeachWater",16262993,18390376613,"7/12/10 23:24","RT @daNanner: Hey @oakmonster, did you see this? www.everythinglongbeach.com/cook-to-impress-with-long-beach-parks-recreation-and-marine/",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1077","LongBeachWater",16262993,1.02947e+18,"8/14/18 20:47","Thank you to @DineLBC, our CBRs &amp; guests that participated in our first ever Certified Blue Restaurant Crawl!  We enjoyed delicious tastings &amp; learned how our CBRs contribute to our sustainable lifestyle. #EatLBCertifiedBlue #certifiedbluerestaurant https://t.co/b7ISwP1Ks7",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1078","LongBeachWater",16262993,1517414353,"4/14/09 15:36","...water managers bracing for what could come next if drought conditions don't improve along the Colorado River",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1079","LongBeachWater",16262993,1860587702,"5/20/09 16:06","Peter Gleick:  How Much Water Do We Use?  http://bit.ly/2pJYK",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1080","LongBeachWater",16262993,4712877317,"1255023421","TY! RT @ACWAWater: @LongBeachWater Great article about your water conservation program! http://tinyurl.com/yb3d72b",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1081","LongBeachWater",16262993,5.88504e+17,"4/16/15 0:47","Avoid Alamitos between 11th &amp; Anaheim. Repairs to sewer drop manhole to be completed by tomorrow. No impacts on water/sewer. #LBWDAlert",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1082","LongBeachWater",16262993,1729330194,"5/7/09 17:59","Delta Landowners Say NO to Peripheral Canal Study http://www.sacbee.com/government/story/1840673.html",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1083","LongBeachWater",16262993,28038441151,"1287676109","yes #LBC today is a #water day...but your landscape is not thirsty...mother nature took care of it.  #turnoffsprinklers",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1084","LongBeachWater",16262993,2.27508e+17,"7/23/12 21:00","I uploaded a @YouTube video http://t.co/WKVa9SpD LBWD Grass Madness  60 Sec.mov",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1085","LongBeachWater",16262993,9.31575e+17,"11/17/17 17:31","Check out our new video in theaters this weekend feat. @CSULB track &amp; field athlete Nash Parker. See more @LiveH2OLB.com #LiveH2OLB https://t.co/hYSxBR8kCh",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1086","LongBeachWater",16262993,3889240272,"9/10/09 15:23","A city can have no greater need for dependable infrastructure than that of its water and wastewater distribution systems.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1087","LongBeachWater",16262993,1345260376,"3/17/09 23:15","Official CA State Water Project allocation is 80% below requested amounts for Bay Area, Central Valley and SoCal...announcement tomorrow",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1088","LongBeachWater",16262993,5.03e+17,"1408738266","I posted 12 photos on Facebook in the album ""5547 Carita"" http://t.co/TTgKpFoZ6p",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1089","LongBeachWater",16262993,1551749191,"4/18/09 16:52","Cisterns save rainwater, quench environmental thirst http://www.cnn.com/2009/TECH/04/17/gsif.rainwater.solutions/",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1090","LongBeachWater",16262993,1546019263,"4/17/09 22:01","Follow#Friday @saveourwater",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1091","LongBeachWater",16262993,1.52375e+18,"5/9/22 19:25","Congrats to Mervyn Gold Star employee award winner Allen! 🎉 As a General Maintenance Assistant, Allen is responsible for all things maintenance-related and continues to go above and beyond. He is also an active chairperson on our Employee Communication Organization committee! https://t.co/4L4FeIJorj",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1092","LongBeachWater",16262993,1401770789,"1238170384","R/T @AlexKaris How #followfriday got started http://TwitPWR.com/7rX/ &lt;rt this&gt;",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1093","LongBeachWater",16262993,1391022971,"3/25/09 23:09","@sweetcherrypop we didn't make it...but it's likely 6 to 10 gallons per minute.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1094","LongBeachWater",16262993,3452112649,"1250869862","Fight brewing over Monterey Peninsula water  http://bit.ly/mIPR",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1095","LongBeachWater",16262993,9.56e+17,"1516647696","I said a hip hop the hippie the hippie
To the hip hip hop and you don't stop
The rock it to the bang bang boogie
Say up jump the boogie to the rhythm of the boogie, the beat #MervynsMusicMondays #LiveH2OLB https://t.co/Osf2zvzpJV",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1096","LongBeachWater",16262993,2018844212,"1244050559","@LPAWater @WillemPenn @LindaJosey Thanks for the RTs",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1097","LongBeachWater",16262993,1.48e+18,"1642019045","@AdreanaInLB @LBPD @LongBchCAPatch 1 – Never open the door for anyone you are not expecting; Long Beach utilities and our vendors don’t typically require access to your home, but we will always give you advanced notice before requesting to do so. When in doubt, call 562.570.2300 to verify their validity.",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1098","LongBeachWater",16262993,1.47e+18,"1639771216","Need some holiday gift inspiration for yourself or your family? 🎁
Check out rebates and discounts available to LBWD customers for water-wise ideas! https://t.co/su812LWXlz https://t.co/Bhw9kM1U92",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1099","LongBeachWater",16262993,19670607479,"7/27/10 16:46","Normally we ask what ppl are doing to stay cool this time of year #notyet",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1100","LongBeachWater",16262993,1649846201,"1241019791","@huellhowser your viewers can force a permanent change in the way we think about and use water!  Thks for your support!  R/T",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1101","LongBeachWater",16262993,1.36e+18,"1612288855","Happy #WorldWetlandsDay! 💧 DYK wetlands are a natural way to help mitigate climate change? Learn more at https://t.co/C3IMYbW7e1

You can explore the Dominguez Gap wetlands right here in Long Beach!!

#RestoreWetlands 
#KeepUrbanWetlands
@RamsarConv https://t.co/AShKq7KjDV",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1102","LongBeachWater",16262993,1.57856e+18,"10/8/22 1:24","Meet Senior Civil Engineer Heather with our Water Resources team! She’s the brains behind a whole host of studies and plans to address drier conditions and make sure we have a sustainable future water supply for residents and businesses here in Long Beach. https://t.co/pnhlQSggKt",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1103","LongBeachWater",16262993,7712705392,"1/13/10 16:04","RT @Lindatini: Rain, Yes....RAIN!  Well enough to water the landscape at least :)",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1104","LongBeachWater",16262993,8.93531e+17,"8/4/17 17:56","Stay hydrated and drink that clean and delicious LB tap water #FridayFeeling  #CheerstotheWeekend https://t.co/wqNlX3Z4Mb",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1105","LongBeachWater",16262993,9.50442e+17,"1/8/18 19:01","Are you ready to rock this week?! Let's go LB! #MervynsMusicMondays #LiveH2OLB https://t.co/pG2kJu3Zh0",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1106","LongBeachWater",16262993,8551137255,"2/2/10 17:44","State's water issues likely to continue - http://su.pr/4gzRxn",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1107","LongBeachWater",16262993,1740209870,"1241808587","@LBMag Ur followers can force a permanent lifestyle change in the way we think about and use water!  R/T  Thks 4 ur support!",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1108","LongBeachWater",16262993,1948193120,"5/28/09 15:21","Effort to save smelt may worsen water shortages - Delta - sacbee.com  http://bit.ly/oMIO",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1109","LongBeachWater",16262993,5.23e+17,"1413575565","Congrats to Lisa Ramelow https://t.co/IHWvwfRNkg",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1110","LongBeachWater",16262993,7.94698e+17,"11/5/16 0:29","Join us in thanking our #veterans at the 20th Annual LB Veterans Day Parade tomorrow, Nov. 5th! https://t.co/JaeaRMWGFz",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1111","LongBeachWater",16262993,1.07e+18,"1543255347","Visit https://t.co/LXdvcPe2Ss to download this week's playlist and get ready to sing like no one is listening! #MervynsMusicMondays #LiveH2OLB https://t.co/itygo2rAqZ",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1112","LongBeachWater",16262993,21498349044,"8/18/10 15:23","Have you seen our Lawn-to-Garden website? Check out all the ppl we've funded so far to get rid of their lawns http://www.lblawntogarden.com",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1113","LongBeachWater",16262993,1884576045,"1243012917","Washing Your Car Without Water http://bit.ly/geQeI",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1114","LongBeachWater",16262993,17875901061,"1278430822","A little extra drizzle keeps the water usage low, the water usage low, the water usage low.. (tune of spoonful of sugar) everybody now :)",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1115","LongBeachWater",16262993,9347161198,"1266604573","#LBC have you seen this?  ""Palacio De Long Beach Feb/March 2010"" http://j.mp/9d7YF3",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1116","LongBeachWater",16262993,5205036768,"1256662302","""CA Senate Leader Introduces Partial Water Bill | News10.net | Sacramento, California | Local News"" http://j.mp/4xNk7E",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1117","LongBeachWater",16262993,1418995568,"1238433857","We're analyzing prelim water consumption numbers in Long Beach for the month of March...unofficially, consumption nearly 40% below average",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1118","LongBeachWater",16262993,1873642991,"5/21/09 18:13","Bottoms Up:  Space Station Crew Drinks Recycled Urine http://bit.ly/Xz20a",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1119","LongBeachWater",16262993,3.1e+17,"1362769860","Rain Day! Sprinklers can stay off this weekend. Thank you!",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1120","LongBeachWater",16262993,1391219412,"1238024886","Silicon Valley’s largest water supplier voted today for mandatory rationing, asking residents to cut back 15 percent this summer.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1121","PAUtilities",932945646,4.82e+17,"1403833821","@MHBazzi Electric service should be completely restored. If not, let us know! Thank you for the report.",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1122","PAUtilities",932945646,6.23147e+17,"7/20/15 15:06","Your Palo Alto services &amp; departments are on social media. Join the conversation http://t.co/ZlFnFGCxUR #paloalto",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1123","PAUtilities",932945646,1.04978e+18,"10/9/18 21:44","Palo Alto's Utilities have been #CommunityPowered for over 100 years! All week we'll be celebrating #PublicPowerWeek and #PublicNaturalGasWeek with hundreds of other public utilities and @publicpowerorg. https://t.co/OWuIpySyTf",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1124","PAUtilities",932945646,8.83e+17,"1499263899","@rohit_x_ Thx! We are aware &amp; working on it. Crews identified multiple problems causing continued power outage. Troubleshooting; no good ETR yet.",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1125","PAUtilities",932945646,1.25097e+18,"4/17/20 2:04","SERVING UP BENEFITS: @CAgovernor Newsom’s new Order to keep California fed during the crisis while serving up health benefits for food sector employees. Plus, the masked uniform many of our employees are now wearing, &amp; #PaloAlto turns 126 years old today: https://t.co/7oqGFBsmJL https://t.co/Ril5Uvemoc",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1126","PAUtilities",932945646,1.07e+18,"1543701394","@pauladrake Estimated restoration for about 400 customers around 4pm. Storm brought down power wire between poles.",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1127","PAUtilities",932945646,6.49e+17,"1443456309","Water demand during week 38 was 25.8% lower than in 2013, bringing cumulative savings since June 1 to 34.3%. #drought http://t.co/ufzKcr6OxK",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1128","PAUtilities",932945646,8.81e+17,"1498788456","Free food, trucks, demos, fire, police, enviro info, history-7/3 City MSC Open House. See what makes our City work! https://t.co/9gnVqkUFXy https://t.co/hTtPIiqLlX",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1129","PAUtilities",932945646,9.43227e+17,"12/19/17 21:10","@TheScottLove @cityofpaloalto This is a state req'mt, which calls for all utilities to establish net-energy-metering programs up to a certain limit: 5% of peak load. For Palo Alto, that's 10.8 MW. https://t.co/ZtHhyGgWOC",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1130","PAUtilities",932945646,8.63799e+17,"5/14/17 16:52","@grubreport Don't think the squirrel made it, unfortunately. Not a good idea to mess with electrical wires or equipment!",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1131","PAUtilities",932945646,1.22e+18,"1578863513","@ShaneBarratt @juliekaufmann Mylar balloon in the wires seems to be the cause. Crew is working to respond and restore service now.",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1132","PAUtilities",932945646,1.25e+18,"1585753664","Today’s strict new shelter in place restrictions from 
@HealthySCC could really hit home for parents, dog owners, some essential service workers, and more as the state tries to flatten the #COVID19 curve. Read the Daily Coronavirus Report here: https://t.co/h8UzAFpk89 https://t.co/dsFgGCVyOc",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1133","PAUtilities",932945646,4.4e+17,"1393625127","@buckhouse We're on the lookout, but no danger yet. Handled by Emergency Svcs &amp; Public Works--website to bookmark: http://t.co/NWTB7t07wx",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
"1134","PAUtilities",932945646,1.56766e+18,"9/7/22 23:36","It's another hot one today! Keep yourself and others safe by staying aware of weather conditions, hydrating, and avoiding direct sun exposure. Learn more about hot weather safety and local cooling centers: https://t.co/QJKRxSN0uZ https://t.co/FlOaUmObo4",0,156,"East Palo Alto, City of","CA4110024","San Mateo","San Francisco Bay",3,29519,29143,"CITY OF EAST PALO ALTO",NA,"Local Government",NA,NA,NA,"w148","http://www.ci.east-palo-alto.ca.us/index.aspx?NID=512","city","@PAUtilities","@PAUtilities"
